% Model:              20150806_thermoelastic_damping_3d.mph
% Version:            COMSOL 5.0.0.243
% Date:               Aug 13 2015, 12:33
% Dimension:          1
% Nodes:              1001
% Expressions:        1
% Description:        Point graph
% X                       Height
1627124.2                 3.080940655013306E-11
1627124.4                 3.0692955925905516E-11
1627124.6                 3.0577382052118344E-11
1627124.8                 3.046267506727492E-11
1627125                   3.03488252567845E-11
1627125.2                 3.023582305076192E-11
1627125.4                 3.0123659021213707E-11
1627125.6                 3.001232387928968E-11
1627125.8                 2.9901808473238764E-11
1627126                   2.9792103785126156E-11
1627126.2                 2.9683200928902153E-11
1627126.4                 2.957509114787543E-11
1627126.6                 2.946776581224349E-11
1627126.8                 2.9361216417297646E-11
1627127                   2.9255434580429035E-11
1627127.2                 2.915041203943289E-11
1627127.4                 2.9046140650234217E-11
1627127.6                 2.894261238466447E-11
1627127.8                 2.8839819328884342E-11
1627128                   2.8737753680645836E-11
1627128.2                 2.8636407747803115E-11
1627128.4                 2.853577394626075E-11
1627128.6                 2.8435844797967853E-11
1627128.8                 2.8336612929531775E-11
1627129                   2.8238071069708218E-11
1627129.2                 2.8140212048092936E-11
1627129.4                 2.8043028793267287E-11
1627129.6                 2.7946514330984556E-11
1627129.8                 2.78506617829515E-11
1627130                   2.7755464364521767E-11
1627130.2                 2.766091538354661E-11
1627130.4                 2.75670082386953E-11
1627130.6                 2.7473736417811885E-11
1627130.8                 2.7381093496844763E-11
1627131                   2.7289073137721418E-11
1627131.2                 2.7197669087339354E-11
1627131.4                 2.710687517604192E-11
1627131.6                 2.7016685316126558E-11
1627131.8                 2.6927093500904697E-11
1627132                   2.6838093802739205E-11
1627132.2                 2.6749680372158866E-11
1627132.4                 2.6661847436472537E-11
1627132.6                 2.6574589298412458E-11
1627132.8                 2.6487900335309122E-11
1627133                   2.64017749972749E-11
1627133.2                 2.6316207806427592E-11
1627133.4                 2.6231193355628097E-11
1627133.6                 2.614672630724421E-11
1627133.8                 2.6062801392427152E-11
1627134                   2.5979413409426774E-11
1627134.2                 2.589655722291169E-11
1627134.4                 2.581422776281716E-11
1627134.6                 2.5732420023216823E-11
1627134.8                 2.5651129061689187E-11
1627135                   2.557034999775155E-11
1627135.2                 2.54900780122655E-11
1627135.4                 2.5410308346383888E-11
1627135.6                 2.5331036300518896E-11
1627135.8                 2.5252257233788484E-11
1627136                   2.5173966562557548E-11
1627136.2                 2.5096159759919344E-11
1627136.4                 2.5018832354730973E-11
1627136.6                 2.4941979930668366E-11
1627136.8                 2.486559812574338E-11
1627137                   2.4789682630942332E-11
1627137.2                 2.471422918977461E-11
1627137.4                 2.4639233597387995E-11
1627137.6                 2.4564691699701554E-11
1627137.8                 2.4490599392985745E-11
1627138                   2.4416952622589152E-11
1627138.2                 2.434374738254698E-11
1627138.4                 2.427097971476815E-11
1627138.6                 2.4198645708238433E-11
1627138.8                 2.4126741498656585E-11
1627139                   2.405526326724138E-11
1627139.2                 2.398420724039324E-11
1627139.4                 2.3913569688946273E-11
1627139.6                 2.3843346927434658E-11
1627139.8                 2.3773535313778694E-11
1627140                   2.3704131248164992E-11
1627140.2                 2.3635131172755597E-11
1627140.4                 2.3566531570998408E-11
1627140.6                 2.3498328966951005E-11
1627140.8                 2.3430519925011053E-11
1627141                   2.336310104886335E-11
1627141.2                 2.3296068981231183E-11
1627141.4                 2.3229420403239768E-11
1627141.6                 2.3163152033791932E-11
1627141.8                 2.309726062933807E-11
1627142                   2.303174298288448E-11
1627142.2                 2.2966595923782298E-11
1627142.4                 2.2901816317139048E-11
1627142.6                 2.283740106324124E-11
1627142.8                 2.2773347097359842E-11
1627143                   2.2709651388814554E-11
1627143.2                 2.2646310940796416E-11
1627143.4                 2.2583322789822987E-11
1627143.6                 2.2520684005203632E-11
1627143.8                 2.2458391688876555E-11
1627144                   2.23964429745246E-11
1627144.2                 2.233483502742788E-11
1627144.4                 2.2273565043958566E-11
1627144.6                 2.2212630251085056E-11
1627144.8                 2.215202790623725E-11
1627145                   2.2091755296469642E-11
1627145.2                 2.2031809738340834E-11
1627145.4                 2.1972188577444432E-11
1627145.6                 2.1912889187948556E-11
1627145.8                 2.1853908972486366E-11
1627146                   2.179524536136281E-11
1627146.2                 2.173689581245808E-11
1627146.4                 2.1678857810791495E-11
1627146.6                 2.162112886809319E-11
